,product_id,rating,date,helpful_count,review,label,pos_words,neg_words,neu_words
5747,kxw6x,5.0,2023-10-09,1,lipstick quality is very nice buy it :thumbs_up:,5.0,['lipstick quality'],[],[]
5748,kxw6x,5.0,2023-10-07,0,I like all shades thanks Meesho,5.0,[' shades'],[],[]
5749,kxw6x,5.0,2023-10-05,0,good product but quality is weak,4.0,[' product'],[' quality'],[]
5750,kxw6x,5.0,2023-10-01,0,very good and fantastic products,5.0,[' products'],[],[]
5751,kxw6x,5.0,2023-09-29,1,wonderful product nice :relieved_face:,5.0,"[' product', 'face']",[],[]
5752,kxw6x,5.0,2023-09-25,1,it came out very good thank you Meesho,5.0,[],[],[]
5753,kxw6x,5.0,2023-09-23,1,very...nice :slightly_smiling_face: ... my..wife very happy..thanks meesho....,5.0,[],[],[]
5754,kxw6x,5.0,2023-09-16,1,good product with low price,5.0,"[' product', ' price']",[],[]
5755,kxw6x,5.0,2023-09-14,1,beautiful lipstick and :thumbs_up: nice,5.0,[' lipstick'],[],[]
5756,kxw6x,5.0,2023-09-06,1,nice I am very happy :smiling_face_with_smiling_eyes: product is very best mast :red_heart: :smiling_face:,5.0,[' product'],[],[]
5757,kxw6x,5.0,2023-09-02,0,exasalent .,5.0,[],[],[]
5758,kxw6x,5.0,2023-08-28,6,I loved it all this shades :folded_hands: its worth it :folded_hands:,5.0,[],[],[]
5759,kxw6x,5.0,2023-08-28,1,superb product quality alsoo tnk u Meesho :heart_suit:,5.0,[' product quality'],[],[]
5760,kxw6x,5.0,2023-08-16,0,it is soooo good :thank: thumbs_up you Meesho :smiling_face_with_smiling_eyes:,5.0,[],[],[]
5761,kxw6x,5.0,2023-08-15,1,brilliant product and same as we ordered,5.0,[' product'],[],[]
5762,kxw6x,5.0,2023-08-14,1,so happy thank you Meesho,5.0,[],[],[]
5763,kxw6x,5.0,2023-08-14,1,nice product I am so happy,5.0,[' product'],[],[]
5764,kxw6x,5.0,2023-08-09,1,quality is very good go fot it,5.0,['quality'],[],[]
5765,kxw6x,5.0,2023-08-09,0,very good product thanks Meesho,5.0,[' product'],[],[]
5766,kxw6x,5.0,2023-08-07,0,really nice product seriously I loved it,5.0,[' product'],[],[]
5767,kxw6x,5.0,2023-08-04,1,it's very good thank you Meesho :folded_hands:,5.0,[],[],[]
5768,kxw6x,5.0,2023-07-31,0,nice product and huda beauty quality best,5.0,[' product'],[],[]
5769,kxw6x,5.0,2023-07-28,0,it is very good thank you,5.0,[],[],[]
5770,kxw6x,5.0,2023-07-27,1,"really too good, nd water proof also.",5.0,[' water'],[],['.']
5771,kxw6x,5.0,2023-07-19,0,"very nice product I like it? ,",5.0,[' product'],[],[]
5772,kxw6x,5.0,2023-07-16,1,super :hundred_points: :smiling_face_with_smiling_eyes: right product and all nice color,5.0,"[' product', ' color']",[],[]
5773,kxw6x,5.0,2023-07-10,1,very nice product thank you Meesho,5.0,[' product'],[],[]
5774,kxw6x,5.0,2023-07-06,3,the lipstick is very good thanks you Meesho,5.0,[' lipstick'],[],[]
5775,kxw6x,5.0,2023-06-30,2,that's too good just love it.,5.0,[],[],['.']
5776,kxw6x,5.0,2023-06-28,1,"lipstick was very good,,i am so happy,, go for it",5.0,['lipstick'],[],[]
5777,kxw6x,5.0,2023-06-27,1,"all the colours are different, it is very good as per the price :OK_hand:",5.0,[' price'],[],[]
5778,kxw6x,5.0,2023-06-09,0,this is very beautiful thank you Meesho,5.0,[],[],[]
5779,kxw6x,5.0,2023-06-08,0,it's a very good product I am very happy,5.0,[' product'],[],[]
5780,kxw6x,5.0,2023-06-07,0,packing was very good and the product was oswm,5.0,"['packing', ' product']",[],[]
5781,kxw6x,5.0,2023-06-02,0,very good product for this price. just go for it,5.0,"[' product', ' price']",[],[]
5782,kxw6x,5.0,2023-05-27,1,"very nice product, i'm so happy, thank you meesho.",5.0,[' product'],[],[]
5783,kxw6x,5.0,2023-05-21,0,according to price this lipstick is best :red_heart:,5.0,"[' price', ' lipstick']",[],[]
5784,kxw6x,5.0,2023-05-18,0,awesome quality product.. must buy.. :thumbs_up:,5.0,"[' quality', ' product']",[],[]
5785,kxw6x,5.0,2023-05-17,1,too much good according to price,5.0,[' price'],[],[]
5786,kxw6x,5.0,2023-05-14,1,I am very happy :smiling_face: thank you Meesho,5.0,['face'],[],[]
5787,kxw6x,5.0,2023-05-02,0,it is very good. you can take it with your eyes closed,5.0,[],[],[]
5788,kxw6x,5.0,2023-05-01,1,this is very usefull product I am very impressed,5.0,[' product'],[],[]
5789,kxw6x,5.0,2023-05-01,1,thanks Meesho vg good product I m very happy,5.0,[' product'],[],[]
5790,kxw6x,5.0,2023-04-30,2,very nice lipstick. you can buy it.,5.0,[' lipstick'],[],['.']
5791,kxw6x,5.0,2023-04-30,1,this product is very good bahut hi achha h,5.0,[' product'],[],[]
5792,kxw6x,5.0,2023-04-29,0,very good product :thumbs_up:,5.0,[' product'],[],[]
5793,kxw6x,5.0,2023-04-29,0,god product tnks Meesho,5.0,[' product'],[],[]
5794,kxw6x,5.0,2023-04-28,0,it came out very good thank you Meesho,5.0,[],[],[]
5795,kxw6x,5.0,2023-04-26,0,best products good quality,5.0,"[' products', ' quality']",[],[]
5796,kxw6x,5.0,2023-04-25,0,very nice product,5.0,[' product'],[],[]
5797,kxw6x,5.0,2023-04-23,0,very nice lipstick keeps going,5.0,[' lipstick'],[],[]
5798,kxw6x,5.0,2023-04-20,0,nice product :smiling_face_with_smiling_eyes:,5.0,[' product'],[],[]
5799,kxw6x,5.0,2023-04-16,0,very good product :thanks: folded_hands_light_skin_tone Meesho,5.0,[' product'],[],['tone']
5800,kxw6x,5.0,2023-04-14,1,"it is very good, you too can take it",5.0,[],[],[]
5801,kxw6x,5.0,2023-04-08,1,super nice :thumbs_up: :slightly_smiling_face: it is very good :smiling_face_with_hearts: :face_blowing_a_kiss: :partying_face:,5.0,[],[],[]
5802,kxw6x,5.0,2023-04-06,0,very nice :thumbs_up: kafi achi lipstick h tqq Meesho,5.0,[],[],[]
5803,kxw6x,5.0,2023-04-03,2,awesome tq Meesho umeed nhi thi waisa product h,5.0,['esh'],[],[]
5804,kxw6x,5.0,2023-03-31,1,"very good product, I love it, I am so happy :slightly_smiling_face:",5.0,[' product'],[],[]
5805,kxw6x,5.0,2023-03-30,3,super product. i'm so happy.,5.0,[' product'],[],['.']
5806,kxw6x,5.0,2023-03-25,3,awesome colour..and good quality lipstick,5.0,"[' colour', ' lipstick']",[],[]
5807,kxw6x,5.0,2023-03-17,2,"very very nice product I love it,",5.0,[' product'],[],[]
5808,kxw6x,5.0,2023-03-17,7,so happy messo my oder so good,5.0,[' o'],[],[]
5809,kxw6x,5.0,2023-03-13,1,nice product amazing colors thank you :smiling_face_with_open_hands:,5.0,"[' product', ' colors']",[],[]
5810,kxw6x,5.0,2023-02-19,5,it's very good product i'm so happy :smiling_face_with_smiling_eyes:,5.0,[' product'],[],[]
5811,kxw6x,5.0,2023-02-18,2,super product...i like it tq Meesho :smiling_face_with_smiling_eyes: :star:,5.0,[' product'],[],[]
5812,kxw6x,5.0,2022-12-24,0,yes...this is amazing product...i like it :thumbs_up:,5.0,[' product'],[],[]
5813,kxw6x,5.0,2022-10-16,2,very nice lipstick thanks,5.0,[' lipstick'],[],[]
5814,kxw6x,5.0,2022-02-25,5,awesome lipstick......i love it..,5.0,[' lipstick'],[],[]
5815,kxw6x,5.0,2022-02-21,0,really nice awesome product :thumbs_up: must buy,5.0,[' product'],[],[]
5816,kxw6x,5.0,2021-11-14,0,good product and value for money,5.0,[' product'],[],[]
5817,kxw6x,5.0,2021-10-14,0,every single shade is awesome..!!!,5.0,[' shade'],[],[]
5818,kxw6x,5.0,2021-10-10,1,nice set worth the price.,5.0,"[' set', ' price']",[],['.']
5819,kxw6x,5.0,2021-09-28,1,"lipsticks are very good. all 12 shades are different, matte and very beautiful. they are completely waterproof. even after 8 hours, they stay the same as if you had just applied them. amazing. thank you meesho.",5.0,['lipsticks'],[],[]
5820,kxw6x,5.0,2021-09-20,2,beautiful shades go for it,5.0,[' shades'],[],[]
5821,kxw6x,5.0,2021-09-19,1,bohat acha he thank you so much,5.0,[],[],[]
5822,kxw6x,5.0,2021-09-12,0,very nice colors :i: folded_hands loved it :thanks: smiling_face_with_halo to Meesho :smiling_face_with_halo:,5.0,[' colors'],[],[]
5823,kxw6x,5.0,2021-08-29,5,I am purchasing it for the second time..it is good,5.0,[],[],[]
5824,kxw6x,5.0,2021-08-29,2,best quality of products,5.0,"[' quality', ' products']",[],[]
5825,kxw6x,5.0,2021-08-28,0,good lipstick set.. my customer liked it,5.0,[' lipstick set'],[],[]
5826,kxw6x,5.0,2021-08-20,0,awesome lipsticks.im so happy :smiling_face_with_smiling_eyes: thank you Meesho,5.0,[' lipsticks'],[],[]
5827,kxw6x,5.0,2021-08-17,2,awesome product thanku so much Meesho :red_heart:,5.0,[' product'],[],[]
5828,kxw6x,5.0,2021-08-16,1,good product :smiling_face_with_smiling_eyes: tqsm Meesho :check_mark_button:,5.0,[' product'],[],[]
5829,kxw6x,5.0,2021-08-14,0,customer like it... very nice,5.0,['custom'],[],[]
5830,kxw6x,5.0,2021-08-09,4,nice and good collar khub valo and long lasting :smiling_face_with_smiling_eyes:,5.0,"[' collar', 'hub valo']",[],[]
5831,kxw6x,5.0,2021-08-06,5,super and very matte for 24 hours,5.0,[],[],[]
5832,kxw6x,5.0,2021-08-02,3,thnqqq so much meesho..m so happy I love it :smiling_face_with_smiling_eyes:,5.0,[],[],[]
5833,kxw6x,5.0,2021-08-01,1,best quality khub pochondo hoycha customer er,5.0,"[' quality', ' k', 'hub']",[],[]
5834,kxw6x,5.0,2021-07-24,3,it's lovely. nice product in very low price.. :folded_hands:,5.0,"[' product', ' price']",[],[]
5835,kxw6x,5.0,2021-07-18,5,material quality is vry gud customer like it.,5.0,['material quality'],[],['.']
5836,kxw6x,5.0,2021-07-18,3,very happy with this product.thanks Meesho,5.0,[' product'],[],[]
5837,kxw6x,5.0,2021-07-13,5,no. 1 has arrived. thanks Meesho smiling_face_with_heart eyes,5.0,[],[],[]
5838,kxw6x,5.0,2021-07-12,1,good product I liked it very much,5.0,[' product'],[],[]
5839,kxw6x,5.0,2021-07-12,5,this is amazing product,5.0,[' product'],[],[]
5840,kxw6x,5.0,2021-07-11,6,it is very good and the cooking is also very good,5.0,[' cooking'],[],[]
5841,kxw6x,5.0,2025-04-09,0,"everyone can take it, meshko is giving very good stuff, it is very good :smiling_face_with_smiling_eyes:",5.0,[],[],[]
5842,kxw6x,5.0,2025-04-05,0,"I liked it, it is the best product according to the price",5.0,"[' product', ' price']",[],[]
5843,kxw6x,5.0,2025-03-21,0,nice,5.0,[],[],[]
5844,kxw6x,5.0,2025-03-20,0,it's good,5.0,[],[],[]
5845,kxw6x,3.0,2025-03-25,0,"Meesho the packing was not good, the product had fallen out, the caps of all the lipsticks were open and loose, the quantity is also less, half the bottles are not the product and 2 shades are the same, please meesho, I have been shopping for many years, don't do this, we suffer a lot of loss",3.0,[],[' packing'],[]
5846,kxw6x,4.0,2025-02-24,0,according to price the product is good,4.0,"[' price', ' product']",[],[]
5847,kxw6x,5.0,2025-03-15,0,very good.,5.0,[],[],['.']
5848,kxw6x,5.0,2025-03-15,0,very nice product,5.0,[' product'],[],[]
5849,kxw6x,5.0,2025-03-10,0,nice,5.0,[],[],[]
5850,kxw6x,5.0,2025-03-09,0,very nice,5.0,[],[],[]
5851,kxw6x,4.0,2025-02-12,0,very good product thankyou Meesho,5.0,[' product'],[],[]
5852,kxw6x,4.0,2025-01-23,0,"nice, this kind of product seems good",4.0,[' product'],[],[]
5853,kxw6x,4.0,2025-01-11,4,it came out very well thank you Meesho :smiling_face_with_smiling_eyes:,5.0,[],[],[]
5854,kxw6x,4.0,2024-03-17,0,it is very correct in terms of money,5.0,[],[],[' money']
5855,kxw6x,4.0,2023-10-17,0,"not bad, but it is getting smudged",3.0,[],[],[]
5856,kxw6x,4.0,2023-08-23,1,it is not that special but what can you get in 200 rupees,4.0,[],[],[]
5857,kxw6x,4.0,2023-07-15,1,as a expected good thumbs_up :one: tq u Meesho team,4.0,[],[],[]
5858,kxw6x,4.0,2023-06-05,0,it's waterproof it's ok,5.0,[],[],[]
5859,kxw6x,5.0,2025-03-02,0,nice :slightly_smiling_face:,5.0,['face'],[],[]
5860,kxw6x,5.0,2025-02-27,0,it's a little late to read,5.0,[],[],[]
5861,kxw6x,5.0,2025-02-25,0,it's good,5.0,[],[],[]
5862,kxw6x,5.0,2025-02-22,0,mast h,5.0,[],[],['mast']
5863,kxw6x,5.0,2025-02-21,0,very good :smiling_face_with_smiling_eyes: :thumbs_up:,5.0,[],[],[]
5864,kxw6x,5.0,2025-02-08,0,the color is very good,5.0,[' color'],[],[]
5865,kxw6x,5.0,2025-02-05,0,thank you :smiling_face_with_smiling_eyes:,5.0,[],[],[]
5866,kxw6x,5.0,2025-02-02,0,very nice :thumbs_up:,5.0,[],[],[]
5867,kxw6x,5.0,2025-01-24,0,thumbs_up_medium light_skin_tone :heart_suit: mastoder,5.0,[],[],['tone']
5868,kxw6x,5.0,2024-12-27,0,nice,5.0,[],[],[]
5869,kxw6x,5.0,2024-12-02,0,very smiling_face_with_smiling_eyes :nice: :thumbs_up: :clapping_hands:,5.0,[],[],[]
5870,kxw6x,5.0,2024-09-22,0,nice lipstick :lipstick:,5.0,[' lipstick'],[],[]
5871,kxw6x,5.0,2024-08-11,0,nice quality,5.0,[' quality'],[],[]
5872,kxw6x,5.0,2024-08-10,0,very good product,5.0,[' product'],[],[]
5873,kxw6x,5.0,2024-08-10,0,super very good,5.0,[],[],[]
5874,kxw6x,5.0,2024-07-21,0,nice,5.0,[],[],[]
5875,kxw6x,5.0,2024-07-15,0,nice product :woman_dancing_light_skin_tone: :heart_suit:,5.0,[' product'],[],[]
5876,kxw6x,5.0,2024-07-03,0,it is very good,5.0,[],[],[]
5877,kxw6x,5.0,2024-05-04,0,nice product,5.0,[' product'],[],[]
5878,kxw6x,5.0,2024-04-24,0,very beautiful,5.0,[],[],[]
5879,kxw6x,5.0,2024-04-04,1,thank you Meesho smiling_face_with_heart smiling_face_with_heart eyes eyes,5.0,[],[],[]
5880,kxw6x,5.0,2024-04-01,0,sprb,5.0,['b'],[],['spr']
5881,kxw6x,5.0,2024-03-16,0,nic products,5.0,[' products'],[],[]
5882,kxw6x,5.0,2024-03-11,0,it is very nice :folded_hands:,5.0,['hands'],[],[]
5883,kxw6x,5.0,2024-03-03,0,very nice,5.0,[],[],[]
5884,kxw6x,5.0,2024-01-20,0,very nice star struck,5.0,[],[],[]
5885,kxw6x,5.0,2024-01-19,0,10 out of 10 in quality,5.0,[],[],[]
5886,kxw6x,5.0,2024-01-16,1,jst wooooooow... amazing,5.0,[],[],[]
5887,kxw6x,5.0,2024-01-04,0,nice product,5.0,[' product'],[],[]
5888,kxw6x,5.0,2023-12-29,0,niceee,5.0,['ee'],[],[]
5889,kxw6x,5.0,2023-12-05,1,it is correct,5.0,[],[],[]
5890,kxw6x,5.0,2023-11-27,1,nice,5.0,[],[],[]
5891,kxw6x,5.0,2023-11-18,0,the product has been used :enraged_face:,5.0,[],[],[' product']
5892,kxw6x,5.0,2023-11-08,0,nice :products: thumbs_up,5.0,['products'],[],[]
5893,kxw6x,5.0,2023-11-06,0,as red_heart :per.expectation.:,5.0,[],[],[]
5894,kxw6x,5.0,2023-11-04,0,good very good,5.0,[],[],[]
5895,kxw6x,5.0,2023-11-04,0,very good,5.0,[],[],[]
5896,4oh414,5.0,2025-04-02,0,I love shade but 2 shade looks similar otherwise quality and finishing absolutely :hundred_points: :backhand_index_pointing_down: perfect,5.0,"[' shade', ' shade']",[],[]
5897,4oh414,5.0,2025-03-13,2,"this is a very good lipstick at an affordable price, you all can buy it",5.0,"[' lipstick', ' price']",[],[]
5898,4oh414,5.0,2025-03-19,0,"it is just as shown, thank you Meesho",5.0,[],[],[]
5899,4oh414,5.0,2025-03-07,0,love the shades and product quantity.....,5.0,"[' shades', ' product']",[],[]
5900,4oh414,5.0,2024-08-05,67,these are very lovely shades. these are very good lipsticks for office going girls. I always like ronzille lipsticks.,5.0,"[' shades', ' lipsticks', 'onzille lipsticks']",[],[]
5901,4oh414,5.0,2024-08-26,28,"very lovely shades, shot on all skintoon like awesome, love love, lots of love for Meesho :red_heart: :sparkles:",5.0,[' shades'],[],[]
5902,4oh414,5.0,2025-02-28,10,it's waterproof long time stay very pigmented go for it :thumbs_up_light_skin_tone:,5.0,['tone'],[],[]
5903,4oh414,5.0,2024-10-03,3,thank you so much Meesho I m so happy very good product received me,5.0,[' product'],[],[]
5904,4oh414,5.0,2025-03-22,2,very amazing product :check_mark_button: and shade is also to good :hundred_points:,5.0,"[' product', ' shade']",[],[]
5905,4oh414,5.0,2025-03-22,0,very good :thumbs_up:,5.0,[],[],[]
5906,4oh414,5.0,2025-02-25,0,achhi,5.0,[],[],[]
5907,4oh414,5.0,2025-02-15,2,"same lipstick shade and it's long lasting for 8 hrs , so it's good product and it's smell also nice",5.0,"[' product', ' smell']",[' lipstick'],[]
5908,4oh414,5.0,2025-01-11,7,very nice all lipstick go for it :smiling_face_with_smiling_eyes:,5.0,[' lipstick'],[],[]
5909,4oh414,5.0,2024-08-10,6,"clr,size or price all r mast",5.0,[],[],[' price']
5910,4oh414,5.0,2025-03-07,1,good actually shades are inter changed but good product I love it :growing_heart:,5.0,[' product'],[],[]
5911,4oh414,4.0,2025-03-17,0,"okay, it's okay, the color hasn't come out as shown in the image and the quality is also not that good, it is failing after applying it",3.0,[],"[' color', ' quality']",[]
5912,4oh414,5.0,2025-03-02,3,these shades are so pretty :beating_heart: must try :beating_heart:,5.0,[' shades'],[],[]
5913,4oh414,5.0,2024-06-05,13,very nice.... loved this color combination :red_heart:,5.0,[' color combination'],[],[]
5914,4oh414,4.0,2024-09-29,5,lipstick was perfect according to the price... worth it :beaming_face_with_smiling_eyes: kiska wait krri ho girls' just ordered smiling_face :now:,4.0,"['lipstick', ' price']",[],[]
5915,4oh414,4.0,2025-03-23,0,good thumbs_up :product:,5.0,[],[],[]
5916,4oh414,5.0,2025-01-27,1,lipstick are pigmentation shade are pretty can go with these but it's not smudge proof overall great combo in this price,5.0,"['lipstick', 'mentation shade']",[],[]
5917,4oh414,5.0,2025-03-29,0,nice,5.0,[],[],[]
5918,4oh414,5.0,2025-03-27,1,it is very good you can take it,5.0,[],[],[]
5919,4oh414,5.0,2025-03-25,0,very good :OK_hand:,5.0,[],[],[]
5920,4oh414,5.0,2025-03-22,0,nice product,5.0,[' product'],[],[]
5921,4oh414,5.0,2025-03-21,0,good :smiling_face_with_smiling_eyes: :thumbs_up:,5.0,[],[],[]
5922,4oh414,5.0,2025-03-19,0,the quality is so good,5.0,[' quality'],[],[]
5923,4oh414,5.0,2025-03-13,1,very nice :thumbs_up: :slightly_smiling_face:,5.0,[],[],[]
5924,4oh414,5.0,2025-02-27,0,good product,5.0,[' product'],[],[]
5925,4oh414,5.0,2025-02-13,0,very nice,5.0,[],[],[]
5926,4oh414,5.0,2025-02-20,3,so beautiful and lovely just buy all this product,5.0,[' product'],[],[]
5927,4oh414,5.0,2025-04-03,0,wow :astonished_face:,5.0,[],['face'],[]
5928,4oh414,5.0,2025-03-28,0,nice you can go for it,5.0,[],[],[]
5929,4oh414,5.0,2025-03-13,0,"go for this product, it is very good, I did not expect it to be even better than that, you can get it without any tension, thank you Meesho team :smiling_face:",5.0,[' product'],[],[]
5930,4oh414,5.0,2025-04-08,0,"it is a very good product, you should also get it as soon as possible, thanks for Meesho",5.0,[' product'],[],[]
5931,4oh414,5.0,2025-03-22,0,I am very happy for this lovely shades and these are also stay long lasting,5.0,[' shades'],[],[]
5932,4oh414,4.0,2024-08-06,9,the colour is a little different,5.0,[],[' colour'],[]
5933,4oh414,2.0,2025-03-25,0,please show me this after exchange. you have given me this lipstick. I have brought it twice and returned it. it smells very bad. you can definitely give me one in exchange of this but give me a good one.,1.0,[],[],[]
5934,4oh414,5.0,2024-09-04,6,thank you Meesho the best,5.0,[],[],[]
5935,4oh414,5.0,2025-04-10,0,very nice lipsticks.... I m very happy.. nice shades.. thanks Meesho :folded_hands_light_skin_tone:,5.0,"[' lipsticks', ' shades']",[],[]
5936,4oh414,5.0,2025-04-10,0,super qulity and really water proof this lip stick is amazing :thumbs_up:,5.0,[' lip stick'],[],[]
5937,4oh414,5.0,2025-04-09,0,if we mix three colors also it will look very beautiful :red_heart: . love it go gor kissing_face_with_closed_eyes :it..:,5.0,[],[],['eyes']
5938,4oh414,5.0,2025-04-06,0,this lipsticks shades is very beautiful thank you Meesho :smiling_face_with_smiling_eyes:,5.0,[' lipsticks shades'],[],[]
5939,4oh414,5.0,2025-03-31,0,"it is matte and the colours are also very good, the texture is also amazing",5.0,"[' colours', ' texture']",[],[]
5940,4oh414,5.0,2025-03-22,0,"thank you so much, it felt even better than what I had seen",5.0,[],[],[]
5941,4oh414,5.0,2025-02-26,0,nice colour thumbs_up :shades:,5.0,[' colour'],[],[]
5942,4oh414,5.0,2025-02-18,0,nice I am ordering for another color combination,5.0,[],[],[' color']
5943,4oh414,5.0,2025-02-16,0,thank you Meesho such a beautiful :cherry_blossom: lipstick :lipstick: shade go for it,5.0,[],[],[]
5944,4oh414,5.0,2025-02-15,0,"the product is totally worth it, just go for it guys.",5.0,[' product'],[],[]
5945,4oh414,5.0,2025-02-13,0,"it is very good I am very happy thank you Meesho very good, very nice",5.0,[],[],[]
5946,4oh414,5.0,2025-02-12,0,bht acha smell is so good fregnec amezing loved it product go for it,5.0,"['b', 'cha smell', ' product']",[],[]
5947,4oh414,5.0,2024-10-13,4,good,5.0,[],[],[]
5948,4oh414,4.0,2025-03-24,0,good,5.0,[],[],[]
5949,4oh414,4.0,2025-03-16,0,good,5.0,[],[],[]
5950,4oh414,4.0,2025-03-09,0,lipsticks,5.0,[],[],['lipsticks']
5951,4oh414,4.0,2025-03-06,0,its good,5.0,[],[],[]
5952,4oh414,5.0,2025-04-10,0,tq meesho. super product,5.0,"['t', 'q', 'esh', ' product']",[],[]
5953,4oh414,5.0,2025-04-09,0,very very good colour now,5.0,[' colour'],[],[]
5954,4oh414,5.0,2025-04-08,0,superb product :check_mark_button: I love it,5.0,[' product'],[],[]
5955,4oh414,5.0,2025-04-05,0,love it this the best product I got it,5.0,[' product'],[],[]
5956,4oh414,5.0,2025-04-05,0,it's a very good lipstick,5.0,[' lipstick'],[],[]
5957,4oh414,5.0,2025-03-30,0,excellent product you can buy it now :slightly_smiling_face: :grinning_face:,5.0,[' product'],[],[]
5958,4oh414,5.0,2025-03-28,0,messho never disappoints me,5.0,[],['messho'],[]
5959,4oh414,5.0,2025-03-23,0,everything about this lipsticks is perfect..,5.0,[' lipsticks'],[],[]
5960,4oh414,5.0,2025-03-22,0,it's great uhh can go for it :smiling_face_with_hearts: smiling_face_with_heart thanks eyes a lot Meesho :smiling_face_with_hearts:,5.0,[],[],[]
5961,4oh414,5.0,2025-03-21,0,good product according to price,4.0,[' product'],[],[' price']
5962,4oh414,5.0,2025-03-18,0,"you can buy it, it is good according to the price :thumbs_up_light_skin_tone:",4.0,"[' price', 'tone']",[],[]
5963,4oh414,5.0,2025-03-16,0,very nyc good quality lipstick,5.0,"[' quality', ' lipstick']",[],[]
5964,4oh414,5.0,2025-03-11,0,it's very good thank you Meesho,5.0,[],[],[]
5965,4oh414,5.0,2025-03-09,0,according to price quality is very very best,5.0,[' price'],[],[]
5966,4oh414,5.0,2025-03-06,0,neha kumari is very good,5.0,['ha kumari'],[],[]
5967,4oh414,5.0,2025-02-25,0,the quality is very good thank you Meesho,5.0,[' quality'],[],[]
5968,4oh414,5.0,2025-02-24,0,good but the delivery was too late,4.0,[],[' delivery'],[]
5969,4oh414,5.0,2025-02-16,0,excellent worth it must buy :growing_heart:,5.0,[],[],[]
5970,4oh414,5.0,2025-02-13,0,really very good product,5.0,[' product'],[],[]
5971,4oh414,5.0,2025-02-11,0,the colour and quality of the products is very good,5.0,"[' colour', ' quality', ' products']",[],[]
5972,4oh414,5.0,2025-03-28,0,good,5.0,[],[],[]
5973,4oh414,5.0,2025-03-27,0,nice,5.0,[],[],[]
5974,4oh414,4.0,2025-02-12,1,lovely :red_heart: :smiling_face_with_open_hands:,5.0,[],[],[]
5975,4oh414,5.0,2024-10-17,7,"it is a very good shade, thank you Meesho for sending such a nice lipstick :smiling_face_with_halo:",5.0,"[' shade', ' lipstick']",[],[]
5976,4oh414,5.0,2023-10-24,31,nice red_heart :smiling_face: :?: quality?,5.0,"['heart', 'face']",[],[]
5977,4oh414,5.0,2025-03-13,0,guys go for it :yellow_heart: :love: grinning_face index_pointing_at_the_viewer :it: :OK_hand: you_gesture is much better star than struck I even thought,5.0,[],[],['view']
5978,4oh414,5.0,2024-10-02,1,this is one of the best purchase from meesho. like fr it really never disappoints me. the shades are too pretty and the gloss is too good fr. brown skin girlies must buy this at affordable price and quality is so good 10 10 must buy literal steal deal :TOP_arrow: :loudly_crying_face: :light_skin_tone:,5.0,"[' gloss', ' price']",[],[]
5979,4oh414,5.0,2025-01-04,1,very good product,5.0,[' product'],[],[]
5980,4oh414,5.0,2024-11-23,0,very nice product and must try. quality is very good. affordable price thank you so much Meesho :smiling_face_with_smiling_eyes:,5.0,"[' product', ' quality', ' price']",[],[]
5981,4oh414,5.0,2024-10-23,2,good product one worth for money waterproof and very pigmented :thumbs_up: tqu Meesho :revolving_hearts:,5.0,[' product'],[],[]
5982,4oh414,5.0,2024-11-13,0,nice product...thank you Meesho,5.0,[' product'],[],[]
5983,4oh414,2.0,2025-03-16,0,colours are different from,1.0,[],"['col', 'ours']",[]
5984,4oh414,5.0,2024-10-25,0,"very nice product, good package and gorgeous shades :smiling_face_with_smiling_eyes:",5.0,"[' product', ' package', ' shades']",[],[]
5985,4oh414,5.0,2024-10-09,0,very nice product but a little shade was falling in the packing .... must buy this,5.0,[' product'],"[' shade', ' packing']",[]
5986,4oh414,5.0,2024-07-05,12,very very nice product I am very happy :smiling_face_with_smiling_eyes: thank you Meesho :folded_hands_light_skin_tone:,5.0,[' product'],[],[]
5987,4oh414,5.0,2024-06-16,13,lipstick color was awesome.product was very good. thank you meesho.,5.0,['lipstick color'],[],[]
5988,4oh414,5.0,2023-10-01,33,nice packaging. nice lipstick. budget friendly thankyou so much Meesho,5.0,"[' packaging', ' lipstick']",[],[]
5989,4oh414,5.0,2023-06-15,69,"lipstick so good and very long lasting, waterproof I am loving it?",5.0,['lipstick'],[],[]
5990,4oh414,3.0,2025-02-13,1,color is ok but this is not original even cap is damaged,3.0,['color'],[],[]
5991,4oh414,4.0,2025-01-08,4,due to good price you must buy this product :smiling_face_with_smiling_eyes:,4.0,[' price'],[],[]
5992,4oh414,4.0,2025-03-30,0,nice product ...as expected,5.0,[' product'],[],[]
5993,4oh414,4.0,2025-03-26,0,all shades are beautiful :red_heart:,5.0,[' shades'],[],[]
5994,4oh414,4.0,2025-03-20,0,"nice,but different shades have received",4.0,[' shades'],[],[]
5995,4oh414,4.0,2025-03-19,0,I love it good condition product !!!!!,5.0,"[' condition', ' product']",[],[]
5996,4oh414,4.0,2025-03-09,0,good product good quality good finish,5.0,"[' product', ' finish']",[],[]
5997,4oh414,4.0,2025-03-03,0,the shades are good but the quantity looks less.,4.0,[' shades'],[' quantity'],[]
5998,4oh414,4.0,2025-04-03,0,very good,5.0,[],[],[]
5999,4oh414,5.0,2025-04-13,0,good sparkles :item:,5.0,"[' spark', 'les']",[],[]
6000,4oh414,5.0,2025-04-13,0,very good,5.0,[],[],[]
6001,4oh414,5.0,2025-04-13,0,best :thumbs_up:,5.0,[],[],[]
